Unnamed: 0,unidad,calle_unidad,nro_unidad,barrio_unidad,distrito,zona,manzana,parcela,Nomenclatu,Categoria_perfil,Descripcion_perfil,geometry,Estado,Tipo_Parce,_merge,gestor,tasa_interes_anual,plazo_meses,capital_original,fecha_inicio,fecha_vencimiento,dias_mora,score_riesgo,bucket_mora,estado_credito,saldo_capital,intereses_devengados,saldo_total,pagos_ultimo_mes,fecha_ultimo_pago
158,240023,"GARZON, AGUSTIN                         ",1623,SAN VICENTE                             ,2,8,16,20,1101010208016020,Perfil Adecuado,"Perfil Adecuado. Con actividad. NSE sin determinar. De cumplimiento normal con entidades financieras. Sin atrasos en los últimos 24 meses con entidades financieras. Sin información judicial relevada. Registra un compromiso mensual entre $136.000,00 y $136.500,00.","POLYGON ((4389424.19643431 6523382.23496974, 4389408.69647941 6523383.64121819, 4389409.9152279 6523395.89118234, 4389410.44647726 6523401.29741652, 4389410.85692464 6523405.40188342, 4389426.45308459 6523404.12429496, 4389424.19643431 6523382.23496974))",EDIFICADO NoPH,URBANO,both,Estudio C,72,6,477000,2023-10-31,2024-04-30,10,64,1-30 días,En mora,13100,800,13900,79500,2026-03-24
159,240023,"GARZON, AGUSTIN                         ",1623,SAN VICENTE                             ,2,8,16,20,1101010208016020,Perfil Insuficiente,"Perfil Insuficiente. Con actividad. NSE C3. De cumplimiento normal con entidades financieras. Con mora en los últimos 24 meses según BCRA. Sin información judicial relevada. Registra un compromiso mensual entre $204.500,00 y $205.000,00.","POLYGON ((4389424.19643431 6523382.23496974, 4389408.69647941 6523383.64121819, 4389409.9152279 6523395.89118234, 4389410.44647726 6523401.29741652, 4389410.85692464 6523405.40188342, 4389426.45308459 6523404.12429496, 4389424.19643431 6523382.23496974))",EDIFICADO NoPH,URBANO,both,Estudio D,108,6,219000,2023-02-09,2023-08-09,113,31,91-180 días,En mora,67800,22700,90500,0,2025-12-24
160,240023,"GARZON, AGUSTIN                         ",1623,SAN VICENTE                             ,2,8,16,20,1101010208016020,Perfil Adecuado,"Perfil Adecuado. Con actividad. NSE sin determinar. De cumplimiento normal con entidades financieras. Sin atrasos en los últimos 24 meses con entidades financieras. Sin información judicial relevada. Registra un compromiso mensual entre $197.000,00 y $197.500,00.","POLYGON ((4389424.19643431 6523382.23496974, 4389408.69647941 6523383.64121819, 4389409.9152279 6523395.89118234, 4389410.44647726 6523401.29741652, 4389410.85692464 6523405.40188342, 4389426.45308459 6523404.12429496, 4389424.19643431 6523382.23496974))",EDIFICADO NoPH,URBANO,both,Estudio D,72,12,223000,2022-05-22,2023-05-22,6,52,1-30 días,En mora,3700,200,3900,0,2026-04-02
161,240193,"GARZON, AGUSTIN                         ",1764,SAN VICENTE                             ,2,8,21,7,1101010208021007,Perfil Con Límites,"Perfil Con Límites. Sin actividad declarada. NSE sin determinar. Sin registraciones de deuda vigente en BCRA. Sin atrasos en los últimos 24 meses con entidades financieras. Sin información judicial relevada. Registra un compromiso mensual entre $3.000,00 y $3.500,00.","POLYGON ((4389576.63348271 6523319.79762642, 4389579.6647289 6523349.95378816, 4389588.28970379 6523349.14128912, 4389585.38345724 6523318.95387744, 4389576.63348271 6523319.79762642))",EDIFICADO NoPH,URBANO,both,Estudio C,72,6,187000,2023-09-19,2024-03-19,67,50,61-90 días,En mora,34300,4500,38800,0,2026-01-22
162,240248,CORRIENTES                              ,1627,SAN VICENTE                             ,2,8,22,27,1101010208022027,Perfil Adecuado,"Perfil Adecuado. Con actividad. NSE D1. De cumplimiento normal con entidades financieras. Sin atrasos en los últimos 24 meses con entidades financieras. Sin información judicial relevada. Registra un compromiso mensual entre $274.500,00 y $275.000,00.","POLYGON ((4389421.94642936 6523312.64142264, 4389423.04017618 6523312.54767273, 4389418.10268191 6523260.6415746, 4389407.72771211 6523261.61032348, 4389409.47771027 6523281.20401618, 4389410.38395929 6523291.23523683, 4389411.13395854 6523299.76646189, 4389412.3839572 6523313.57892148, 4389421.94642936 6523312.64142264))",EDIFICADO NoPH,URBANO,both,Estudio B,120,48,698000,2024-06-13,2028-06-13,28,56,1-30 días,En mora,434800,42900,477700,14500,2026-03-05
163,240331,CONCORDIA                               ,1538,SAN VICENTE                             ,2,8,26,8,1101010208026008,Perfil Con Límites,Perfil Con Límites. Sin actividad declarada. NSE sin determinar. Sin registraciones de deuda vigente en BCRA. Sin atrasos en los últimos 24 meses con entidades financieras. Sin información judicial relevada. No registra compromiso mensual asumido.,"POLYGON ((4389222.10326465 6523353.51633656, 4389232.94698283 6523350.95384223, 4389231.32198629 6523343.39136451, 4389220.25951879 6523346.29760787, 4389222.10326465 6523353.51633656))",EDIFICADO NoPH,URBANO,both,Estudio B,84,12,281000,2022-09-11,2023-09-11,50,49,31-60 días,En mora,38500,4400,42900,0,2026-02-28
164,240331,CONCORDIA                               ,1538,SAN VICENTE                             ,2,8,26,8,1101010208026008,Perfil Con Límites,Perfil Con Límites. Sin actividad declarada. NSE sin determinar. Sin registraciones de deuda vigente en BCRA. Sin atrasos en los últimos 24 meses con entidades financieras. Sin información judicial relevada. No registra compromiso mensual asumido.,"POLYGON ((4389222.10326465 6523353.51633656, 4389232.94698283 6523350.95384223, 4389231.32198629 6523343.39136451, 4389220.25951879 6523346.29760787, 4389222.10326465 6523353.51633656))",EDIFICADO NoPH,URBANO,both,Estudio B,60,12,396000,2024-02-25,2025-02-25,85,38,61-90 días,En mora,92200,12900,105100,0,2025-12-31
165,240331,CONCORDIA                               ,1538,SAN VICENTE                             ,2,8,26,8,1101010208026008,Perfil Con Límites,"Perfil Con Límites. Sin actividad declarada. NSE sin determinar. De cumplimiento normal con entidades financieras. Con atrasos en los últimos 18 meses según BCRA. Sin información judicial relevada. Registra un compromiso mensual entre $36.000,00 y $36.500,00.","POLYGON ((4389222.10326465 6523353.51633656, 4389232.94698283 6523350.95384223, 4389231.32198629 6523343.39136451, 4389220.25951879 6523346.29760787, 4389222.10326465 6523353.51633656))",EDIFICADO NoPH,URBANO,both,Estudio D,84,48,346000,2024-03-30,2028-03-30,68,36,61-90 días,En mora,235700,36900,272600,0,2026-01-16
166,240537,"MATHEU, DOMINGO                         ",2230,SAN VICENTE                             ,2,9,4,2,1101010209004002,Perfil Insuficiente,"Perfil Insuficiente. Con actividad. NSE sin determinar. Con mora vigente en el sistema financiero. Con mora en los últimos 6 meses según BCRA. Sin información judicial relevada. Registra un compromiso mensual entre $140.000,00 y $140.500,00.","POLYGON ((4390227.97547721 6524115.6389533, 4390221.00674751 6524116.32645244, 4390222.06924582 6524124.88892734, 4390223.25674395 6524134.4513993, 4390230.44422302 6524133.76390013, 4390230.03797359 6524130.07641093, 4390228.63172627 6524121.5139361, 4390227.97547721 6524115.6389533))",EDIFICADO NoPH,URBANO,both,Estudio B,84,36,604000,2024-04-11,2027-04-11,170,38,91-180 días,En mora,484900,189700,674600,16800,2025-10-20
167,240537,"MATHEU, DOMINGO                         ",2230,SAN VICENTE                             ,2,9,4,2,1101010209004002,Perfil Con Límites,Perfil Con Límites. Sin registraciones de deuda vigente en BCRA. Sin atrasos en los últimos 24 meses con entidades financieras. Sin información judicial relevada.,"POLYGON ((4390227.97547721 6524115.6389533, 4390221.00674751 6524116.32645244, 4390222.06924582 6524124.88892734, 4390223.25674395 6524134.4513993, 4390230.44422302 6524133.76390013, 4390230.03797359 6524130.07641093, 4390228.63172627 6524121.5139361, 4390227.97547721 6524115.6389533))",EDIFICADO NoPH,URBANO,both,Estudio A,120,12,200000,2023-01-08,2024-01-08,89,42,61-90 días,En mora,48800,14300,63100,16700,2026-01-13
168,240753,"IRIGOYEN, BERNARDO                      ",1072,SAN VICENTE                             ,2,9,11,16,1101010209011016,Perfil Adecuado,Perfil Adecuado. Con actividad. NSE sin determinar. Sin registraciones de deuda vigente en BCRA. Sin atrasos en los últimos 24 meses con entidades financieras. Sin información judicial relevada. No registra compromiso mensual asumido.,"POLYGON ((4390138.97568867 6523832.79604124, 4390130.25696403 6523833.48354067, 4390121.47573959 6523834.26478983, 4390112.50701569 6523835.04603902, 4390103.19454279 6523835.85853818, 4390094.78831725 6523836.57728746, 4390095.75706587 6523845.26476201, 4390148.22566312 6523840.35851772, 4390147.4131641 6523831.98354224, 4390138.97568867 6523832.79604124))",EDIFICADO NoPH,URBANO,both,Estudio B,108,18,171000,2023-03-06,2024-09-06,11,64,1-30 días,En mora,5200,500,5700,0,2026-03-26
169,241088,CENTRO AMERICA                          ,1357,SAN VICENTE                             ,2,9,21,19,1101010209021019,Perfil Bueno,"Perfil Bueno. Con actividad. NSE C2. De cumplimiento normal con entidades financieras. Sin atrasos en los últimos 24 meses con entidades financieras. Sin información judicial relevada. Registra un compromiso mensual entre $226.500,00 y $227.000,00.",,,,left_only,Estudio A,72,24,424000,2023-04-02,2025-04-02,14,66,1-30 días,En mora,16300,1000,17300,17700,2026-03-15
170,241294,"IRIGOYEN, BERNARDO                      ",1407,SAN VICENTE                             ,2,9,26,47,1101010209026047,Perfil Con Límites,"Perfil Con Límites. Sin actividad declarada. NSE sin determinar. De cumplimiento normal con entidades financieras. Sin atrasos en los últimos 24 meses con entidades financieras. Sin información judicial relevada. Registra un compromiso mensual entre $48.000,00 y $48.500,00.","POLYGON ((4390129.69439508 6523402.32854571, 4390119.13192581 6523403.20354489, 4390120.72567363 6523418.10975125, 4390131.22564308 6523417.17225227, 4390129.69439508 6523402.32854571))",EDIFICADO NoPH,URBANO,both,Estudio A,60,24,552000,2024-07-25,2026-07-25,52,37,31-60 días,En mora,161100,13800,174900,0,2026-02-15
171,241294,"IRIGOYEN, BERNARDO                      ",1407,SAN VICENTE                             ,2,9,26,47,1101010209026047,Perfil Adecuado,"Perfil Adecuado. Con actividad. NSE D1. De cumplimiento normal con entidades financieras. Sin atrasos en los últimos 24 meses con entidades financieras. Sin información judicial relevada. Registra un compromiso mensual entre $170.500,00 y $171.000,00.","POLYGON ((4390129.69439508 6523402.32854571, 4390119.13192581 6523403.20354489, 4390120.72567363 6523418.10975125, 4390131.22564308 6523417.17225227, 4390129.69439508 6523402.32854571))",EDIFICADO NoPH,URBANO,both,Estudio A,96,48,457000,2024-09-13,2028-09-13,42,61,31-60 días,En mora,331000,36600,367600,0,2026-03-11
172,241433,CENTRO AMERICA                          ,1461,SAN VICENTE                             ,2,9,30,29,1101010209030029,Perfil Adecuado,"Perfil Adecuado. Con actividad. NSE sin determinar. De cumplimiento normal con entidades financieras. Sin atrasos en los últimos 24 meses con entidades financieras. Registra información judicial relevada y/o edictos publicados. Registra un compromiso mensual entre $6.190.000,00 y $6.190.500,00.","POLYGON ((4389789.07037874 6523387.07864579, 4389757.28922131 6523390.48489108, 4389757.97672041 6523397.10987169, 4389797.79660919 6523393.05668898, 4389797.20220196 6523386.20349305, 4389789.07037874 6523387.07864579))",EDIFICADO NoPH,URBANO,both,Estudio D,60,48,206000,2023-03-30,2027-03-30,34,64,31-60 días,En mora,69500,3900,73400,0,2026-03-17
173,241433,CENTRO AMERICA                          ,1461,SAN VICENTE                             ,2,9,30,29,1101010209030029,Perfil Adecuado,"Perfil Adecuado. Con actividad. NSE D1. De cumplimiento normal con entidades financieras. Sin atrasos en los últimos 24 meses con entidades financieras. Sin información judicial relevada. Registra un compromiso mensual entre $687.000,00 y $687.500,00.","POLYGON ((4389789.07037874 6523387.07864579, 4389757.28922131 6523390.48489108, 4389757.97672041 6523397.10987169, 4389797.79660919 6523393.05668898, 4389797.20220196 6523386.20349305, 4389789.07037874 6523387.07864579))",EDIFICADO NoPH,URBANO,both,Estudio C,72,48,582000,2024-11-29,2028-11-29,42,59,31-60 días,En mora,452200,37500,489700,0,2026-02-14
174,241433,CENTRO AMERICA                          ,1461,SAN VICENTE                             ,2,9,30,29,1101010209030029,Perfil Insuficiente,"Perfil Insuficiente. Sin actividad declarada. NSE sin determinar. Sin registraciones de deuda vigente en BCRA. Con mora en los últimos 12 meses según BCRA. Sin información judicial relevada. Registra un compromiso mensual entre $5.000,00 y $5.500,00.","POLYGON ((4389789.07037874 6523387.07864579, 4389757.28922131 6523390.48489108, 4389757.97672041 6523397.10987169, 4389797.79660919 6523393.05668898, 4389797.20220196 6523386.20349305, 4389789.07037874 6523387.07864579))",EDIFICADO NoPH,URBANO,both,Estudio C,60,6,215000,2023-09-18,2024-03-18,136,31,91-180 días,En mora,80100,17900,98000,0,2025-11-13
175,241547,"GARZON, AGUSTIN                         ",2062,SAN VICENTE                             ,2,9,33,2,1101010209033002,Perfil Nulo,Perfil Nulo. Persona fallecida. (Fuente: AFIP),"POLYGON ((4389945.69490784 6523280.61018001, 4389934.81993951 6523281.73517851, 4389938.44493469 6523316.39132706, 4389948.91365422 6523315.36007836, 4389945.69490784 6523280.61018001))",EDIFICADO NoPH,URBANO,both,Estudio B,60,12,251000,2023-02-27,2024-02-27,315,12,+180 días,En gestión judicial,200800,104000,304800,20900,2025-05-19
176,241547,"GARZON, AGUSTIN                         ",2062,SAN VICENTE                             ,2,9,33,2,1101010209033002,Perfil Nulo,Perfil Nulo. Persona fallecida. (Fuente: AFIP),"POLYGON ((4389945.69490784 6523280.61018001, 4389934.81993951 6523281.73517851, 4389938.44493469 6523316.39132706, 4389948.91365422 6523315.36007836, 4389945.69490784 6523280.61018001))",EDIFICADO NoPH,URBANO,both,Estudio C,120,24,187000,2022-01-01,2024-01-01,254,17,+180 días,En mora,130100,108600,238700,0,2025-08-08
177,241574,CORRIENTES                              ,2145,SAN VICENTE                             ,2,9,34,8,1101010209034008,Perfil Excelente,Perfil Excelente. Empresa Mediana tramo 2. Sector económico: Construccion. De cumplimiento normal con entidades financieras. Sin atrasos en los últimos 24 meses con entidades financieras. Registra información judicial relevada y/o edictos publicados.,"POLYGON ((4390047.25710937 6523253.45399243, 4390046.41336041 6523244.89151749, 4390042.19461551 6523201.4853945, 4390005.5697221 6523204.95414039, 4390005.85097193 6523208.86037897, 4390005.4447231 6523208.86037904, 4390005.88222251 6523213.01661687, 4390006.72597143 6523221.26659273, 4390007.75722005 6523231.07906401, 4390008.69471881 6523240.07903767, 4390010.19471684 6523254.54774531, 4390010.4447165 6523256.89148845, 4390017.97594458 6523256.17273931, 4390047.25710937 6523253.45399243))",EDIFICADO NoPH,URBANO,both,Estudio A,60,6,901000,2023-11-01,2024-05-01,0,92,Al día,Vigente,0,0,0,150200,2026-04-01
178,241574,CORRIENTES                              ,2145,SAN VICENTE                             ,2,9,34,8,1101010209034008,Perfil Excelente,Perfil Excelente. Empresa Mediana tramo 2. Sector económico: Construccion. De cumplimiento normal con entidades financieras. Sin atrasos en los últimos 24 meses con entidades financieras. Registra información judicial relevada y/o edictos publicados.,"POLYGON ((4390047.25710937 6523253.45399243, 4390046.41336041 6523244.89151749, 4390042.19461551 6523201.4853945, 4390005.5697221 6523204.95414039, 4390005.85097193 6523208.86037897, 4390005.4447231 6523208.86037904, 4390005.88222251 6523213.01661687, 4390006.72597143 6523221.26659273, 4390007.75722005 6523231.07906401, 4390008.69471881 6523240.07903767, 4390010.19471684 6523254.54774531, 4390010.4447165 6523256.89148845, 4390017.97594458 6523256.17273931, 4390047.25710937 6523253.45399243))",EDIFICADO NoPH,URBANO,both,Estudio D,60,18,564000,2023-12-08,2025-06-08,0,96,Al día,Vigente,0,0,0,31300,2026-03-26
179,241574,CORRIENTES                              ,2145,SAN VICENTE                             ,2,9,34,8,1101010209034008,Perfil Adecuado,Perfil Adecuado. Con actividad. NSE sin determinar. Sin registraciones de deuda vigente en BCRA. Sin atrasos en los últimos 24 meses con entidades financieras. Registra información judicial relevada y/o edictos publicados. No registra compromiso mensual asumido.,"POLYGON ((4390047.25710937 6523253.45399243, 4390046.41336041 6523244.89151749, 4390042.19461551 6523201.4853945, 4390005.5697221 6523204.95414039, 4390005.85097193 6523208.86037897, 4390005.4447231 6523208.86037904, 4390005.88222251 6523213.01661687, 4390006.72597143 6523221.26659273, 4390007.75722005 6523231.07906401, 4390008.69471881 6523240.07903767, 4390010.19471684 6523254.54774531, 4390010.4447165 6523256.89148845, 4390017.97594458 6523256.17273931, 4390047.25710937 6523253.45399243))",EDIFICADO NoPH,URBANO,both,Estudio C,120,6,553000,2024-11-27,2025-05-27,24,66,1-30 días,En mora,36400,3600,40000,92200,2026-03-22
